Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
1984,Los Angeles,Aquatics,Swimming,AUS,100m breaststroke,M,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,100m breaststro,M,Gold
1984,Los Angeles,Aquatics,Swimming,CAN,100m breaststro,M,Silver
1984,Los Angeles,Aquatics,Swimming,FRA,100m breaststro,W,Bronze
1984,Los Angeles,Aquatics,Swimming,NED,100m breaststro,W,Gold
1984,Los Angeles,Aquatics,Swimming,CAN,100m breaststro,W,Silver
1984,Los Angeles,Aquatics,Swimming,AUS,100m butterfly,M,Bronze
1984,Los Angeles,Aquatics,Swimming,FRG,100m butterfly,M,Gold
1984,Los Angeles,Aquatics,Swimming,USA,100m butterfly,M,Silver
1984,Los Angeles,Aquatics,Swimming,FRG,100m butterfly,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,100m butterfly,W,Gold
1984,Los Angeles,Aquatics,Swimming,USA,100m butterfly,W,Silver
1984,Los Angeles,Aquatics,Swimming,SWE,100m freestyle,M,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,100m freestyle,M,Gold
1984,Los Angeles,Aquatics,Swimming,AUS,100m freestyle,M,Silver
1984,Los Angeles,Aquatics,Swimming,NED,100m freestyle,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,100m freestyle,W,Gold
1984,Los Angeles,Aquatics,Swimming,USA,100m freestyle,W,Gold
1984,Los Angeles,Aquatics,Swimming,FRG,1500m freestyle,M,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,1500m freestyle,M,Gold
1984,Los Angeles,Aquatics,Swimming,USA,1500m freestyle,M,Silver
1984,Los Angeles,Aquatics,Swimming,CAN,200m backstroke,M,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,200m backstroke,M,Gold
1984,Los Angeles,Aquatics,Swimming,FRA,200m backstroke,M,Silver
1984,Los Angeles,Aquatics,Swimming,ROU,200m backstroke,W,Bronze
1984,Los Angeles,Aquatics,Swimming,NED,200m backstroke,W,Gold
1984,Los Angeles,Aquatics,Swimming,USA,200m backstroke,W,Silver
1984,Los Angeles,Aquatics,Swimming,SUI,200m breaststro,M,Bronze
1984,Los Angeles,Aquatics,Swimming,CAN,200m breaststro,M,Gold
1984,Los Angeles,Aquatics,Swimming,AUS,200m breaststroke,M,Silver
1984,Los Angeles,Aquatics,Swimming,BEL,200m breaststro,W,Bronze
1984,Los Angeles,Aquatics,Swimming,CAN,200m breaststro,W,Gold
1984,Los Angeles,Aquatics,Swimming,USA,200m breaststro,W,Silver
1984,Los Angeles,Aquatics,Swimming,VEN,200m butterfly,M,Bronze
1984,Los Angeles,Aquatics,Swimming,AUS,200m butterfly,M,Gold
1984,Los Angeles,Aquatics,Swimming,FRG,200m butterfly,M,Silver
1984,Los Angeles,Aquatics,Swimming,FRG,200m butterfly,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,200m butterfly,W,Gold
1984,Los Angeles,Aquatics,Swimming,AUS,200m butterfly,W,Silver
1984,Los Angeles,Aquatics,Swimming,FRG,200m freestyle,M,Bronze
1984,Los Angeles,Aquatics,Swimming,FRG,200m freestyle,M,Gold
1984,Los Angeles,Aquatics,Swimming,USA,200m freestyle,M,Silver
1984,Los Angeles,Aquatics,Swimming,NED,200m freestyle,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,200m freestyle,W,Gold
1984,Los Angeles,Aquatics,Swimming,USA,200m freestyle,W,Silver
1984,Los Angeles,Aquatics,Swimming,GBR,200m medley,M,Bronze
1984,Los Angeles,Aquatics,Swimming,CAN,200m medley,M,Gold
1984,Los Angeles,Aquatics,Swimming,USA,200m medley,M,Silver
1984,Los Angeles,Aquatics,Swimming,AUS,200m medley,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,200m medley,W,Gold
1984,Los Angeles,Aquatics,Swimming,USA,200m medley,W,Silver
1984,Los Angeles,Aquatics,Swimming,AUS,400m freestyle,M,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,400m freestyle,M,Gold
1984,Los Angeles,Aquatics,Swimming,USA,400m freestyle,M,Silver
1984,Los Angeles,Aquatics,Swimming,GBR,400m freestyle,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,400m freestyle,W,Gold
1984,Los Angeles,Aquatics,Swimming,GBR,400m freestyle,W,Silver
1984,Los Angeles,Aquatics,Swimming,AUS,400m medley,M,Bronze
1984,Los Angeles,Aquatics,Swimming,CAN,400m medley,M,Gold
1984,Los Angeles,Aquatics,Swimming,BRA,400m medley,M,Silver
1984,Los Angeles,Aquatics,Swimming,FRG,400m medley,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,400m medley,W,Gold
1984,Los Angeles,Aquatics,Swimming,AUS,400m medley,W,Silver
1984,Los Angeles,Aquatics,Swimming,SWE,4x100m freestyl,M,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,4x100m freestyl,M,Gold
1984,Los Angeles,Aquatics,Swimming,AUS,4x100m freestyle,M,Silver
1984,Los Angeles,Aquatics,Swimming,FRG,4x100m freestyl,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,4x100m freestyl,W,Gold
1984,Los Angeles,Aquatics,Swimming,NED,4x100m freestyl,W,Silver
1984,Los Angeles,Aquatics,Swimming,AUS,4x100m medley,M,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,4x100m medley,M,Gold
1984,Los Angeles,Aquatics,Swimming,CAN,4x100m medley,M,Silver
1984,Los Angeles,Aquatics,Swimming,CAN,4x100m medley,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,4x100m medley,W,Gold
1984,Los Angeles,Aquatics,Swimming,FRG,4x100m medley,W,Silver
1984,Los Angeles,Aquatics,Swimming,GBR,4x200m freestyl,M,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,4x200m freestyl,M,Gold
1984,Los Angeles,Aquatics,Swimming,FRG,4x200m freestyl,M,Silver
1984,Los Angeles,Aquatics,Swimming,GBR,800m freestyle,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,800m freestyle,W,Gold
1984,Los Angeles,Aquatics,Swimming,USA,800m freestyle,W,Silver
1984,Los Angeles,Aquatics,Synchronized Swimming,JPN,duet,W,Bronze
1984,Los Angeles,Aquatics,Synchronized Swimming,USA,duet,W,Gold
1984,Los Angeles,Aquatics,Synchronized Swimming,CAN,duet,W,Silver
1984,Los Angeles,Aquatics,Synchronized Swimming,JPN,solo,W,Bronze
1984,Los Angeles,Aquatics,Synchronized Swimming,USA,solo,W,Gold
1984,Los Angeles,Aquatics,Synchronized Swimming,CAN,solo,W,Silver
1984,Los Angeles,Aquatics,Water polo,FRG,water polo,M,Bronze
1984,Los Angeles,Aquatics,Water polo,YUG,water polo,M,Gold
1984,Los Angeles,Aquatics,Water polo,USA,water polo,M,Silver
1984,Los Angeles,Archery,Archery,KOR,ind. fita,W,Bronze
1984,Los Angeles,Archery,Archery,KOR,ind. fita,W,Gold
1984,Los Angeles,Archery,Archery,CHN,ind. fita,W,Silver
1984,Los Angeles,Archery,Archery,JPN,ind. fita round,M,Bronze
1984,Los Angeles,Archery,Archery,USA,ind. fita round,M,Gold
1984,Los Angeles,Archery,Archery,USA,ind. fita round,M,Silver
1984,Los Angeles,Athletics,Athletics,KEN,10000m,M,Bronze
1984,Los Angeles,Athletics,Athletics,ITA,10000m,M,Gold
1984,Los Angeles,Athletics,Athletics,GBR,10000m,M,Silver
1984,Los Angeles,Athletics,Athletics,CAN,100m,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,100m,M,Gold
1984,Los Angeles,Athletics,Athletics,USA,100m,M,Silver
1984,Los Angeles,Athletics,Athletics,JAM,100m,W,Bronze
1984,Los Angeles,Athletics,Athletics,USA,100m,W,Gold
1984,Los Angeles,Athletics,Athletics,USA,100m,W,Silver
1984,Los Angeles,Athletics,Athletics,FRA,100m hurdles,W,Bronze
1984,Los Angeles,Athletics,Athletics,USA,100m hurdles,W,Bronze
1984,Los Angeles,Athletics,Athletics,USA,100m hurdles,W,Gold
1984,Los Angeles,Athletics,Athletics,GBR,100m hurdles,W,Silver
1984,Los Angeles,Athletics,Athletics,FIN,110m hurdles,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,110m hurdles,M,Gold
1984,Los Angeles,Athletics,Athletics,USA,110m hurdles,M,Silver
1984,Los Angeles,Athletics,Athletics,ESP,1500m,M,Bronze
1984,Los Angeles,Athletics,Athletics,GBR,1500m,M,Gold
1984,Los Angeles,Athletics,Athletics,GBR,1500m,M,Silver
1984,Los Angeles,Athletics,Athletics,ROU,1500m,W,Bronze
1984,Los Angeles,Athletics,Athletics,ITA,1500m,W,Gold
1984,Los Angeles,Athletics,Athletics,ROU,1500m,W,Silver
1984,Los Angeles,Athletics,Athletics,USA,200m,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,200m,M,Gold
1984,Los Angeles,Athletics,Athletics,USA,200m,M,Silver
1984,Los Angeles,Athletics,Athletics,JAM,200m,W,Bronze
1984,Los Angeles,Athletics,Athletics,USA,200m,W,Gold
1984,Los Angeles,Athletics,Athletics,USA,200m,W,Silver
1984,Los Angeles,Athletics,Athletics,ITA,20km walk,M,Bronze
1984,Los Angeles,Athletics,Athletics,MEX,20km walk,M,Gold
1984,Los Angeles,Athletics,Athletics,MEX,20km walk,M,Silver
1984,Los Angeles,Athletics,Athletics,CAN,3000m,W,Bronze
1984,Los Angeles,Athletics,Athletics,ROU,3000m,W,Gold
1984,Los Angeles,Athletics,Athletics,GBR,3000m,W,Silver
1984,Los Angeles,Athletics,Athletics,USA,3000m steeplechase,M,Bronze
1984,Los Angeles,Athletics,Athletics,KEN,3000m steeplechase,M,Gold
1984,Los Angeles,Athletics,Athletics,FRA,3000m steeplechase,M,Silver
1984,Los Angeles,Athletics,Athletics,USA,400m,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,400m,M,Gold
1984,Los Angeles,Athletics,Athletics,CIV,400m,M,Silver
1984,Los Angeles,Athletics,Athletics,GBR,400m,W,Bronze
1984,Los Angeles,Athletics,Athletics,USA,400m,W,Gold
1984,Los Angeles,Athletics,Athletics,USA,400m,W,Silver
1984,Los Angeles,Athletics,Athletics,FRG,400m hurdles,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,400m hurdles,M,Gold
1984,Los Angeles,Athletics,Athletics,USA,400m hurdles,M,Silver
1984,Los Angeles,Athletics,Athletics,ROU,400m hurdles,W,Bronze
1984,Los Angeles,Athletics,Athletics,MAR,400m hurdles,W,Gold
1984,Los Angeles,Athletics,Athletics,USA,400m hurdles,W,Silver
1984,Los Angeles,Athletics,Athletics,CAN,4x100m relay,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,4x100m relay,M,Gold
1984,Los Angeles,Athletics,Athletics,JAM,4x100m relay,M,Silver
1984,Los Angeles,Athletics,Athletics,GBR,4x100m relay,W,Bronze
1984,Los Angeles,Athletics,Athletics,USA,4x100m relay,W,Gold
1984,Los Angeles,Athletics,Athletics,CAN,4x100m relay,W,Silver
1984,Los Angeles,Athletics,Athletics,NGR,4x400m relay,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,4x400m relay,M,Gold
1984,Los Angeles,Athletics,Athletics,GBR,4x400m relay,M,Silver
1984,Los Angeles,Athletics,Athletics,FRG,4x400m relay,W,Bronze
1984,Los Angeles,Athletics,Athletics,USA,4x400m relay,W,Gold
1984,Los Angeles,Athletics,Athletics,CAN,4x400m relay,W,Silver
1984,Los Angeles,Athletics,Athletics,POR,5000m,M,Bronze
1984,Los Angeles,Athletics,Athletics,MAR,5000m,M,Gold
1984,Los Angeles,Athletics,Athletics,SUI,5000m,M,Silver
1984,Los Angeles,Athletics,Athletics,ITA,50km walk,M,Bronze
1984,Los Angeles,Athletics,Athletics,MEX,50km walk,M,Gold
1984,Los Angeles,Athletics,Athletics,SWE,50km walk,M,Silver
1984,Los Angeles,Athletics,Athletics,USA,800m,M,Bronze
1984,Los Angeles,Athletics,Athletics,BRA,800m,M,Gold
1984,Los Angeles,Athletics,Athletics,GBR,800m,M,Silver
1984,Los Angeles,Athletics,Athletics,ROU,800m,W,Bronze
1984,Los Angeles,Athletics,Athletics,ROU,800m,W,Gold
1984,Los Angeles,Athletics,Athletics,USA,800m,W,Silver
1984,Los Angeles,Athletics,Athletics,FRG,decathlon,M,Bronze
1984,Los Angeles,Athletics,Athletics,GBR,decathlon,M,Gold
1984,Los Angeles,Athletics,Athletics,FRG,decathlon,M,Silver
1984,Los Angeles,Athletics,Athletics,USA,discus throw,M,Bronze
1984,Los Angeles,Athletics,Athletics,FRG,discus throw,M,Gold
1984,Los Angeles,Athletics,Athletics,USA,discus throw,M,Silver
1984,Los Angeles,Athletics,Athletics,ROU,discus throw,W,Bronze
1984,Los Angeles,Athletics,Athletics,NED,discus throw,W,Gold
1984,Los Angeles,Athletics,Athletics,USA,discus throw,W,Silver
1984,Los Angeles,Athletics,Athletics,FRG,hammer throw,M,Bronze
1984,Los Angeles,Athletics,Athletics,FIN,hammer throw,M,Gold
1984,Los Angeles,Athletics,Athletics,FRG,hammer throw,M,Silver
1984,Los Angeles,Athletics,Athletics,FRG,heptathlon,W,Bronze
1984,Los Angeles,Athletics,Athletics,AUS,heptathlon,W,Gold
1984,Los Angeles,Athletics,Athletics,USA,heptathlon,W,Silver
1984,Los Angeles,Athletics,Athletics,CHN,high jump,M,Bronze
1984,Los Angeles,Athletics,Athletics,FRG,high jump,M,Gold
1984,Los Angeles,Athletics,Athletics,SWE,high jump,M,Silver
1984,Los Angeles,Athletics,Athletics,USA,high jump,W,Bronze
1984,Los Angeles,Athletics,Athletics,FRG,high jump,W,Gold
1984,Los Angeles,Athletics,Athletics,ITA,high jump,W,Silver
1984,Los Angeles,Athletics,Athletics,SWE,javelin throw,M,Bronze
1984,Los Angeles,Athletics,Athletics,FIN,javelin throw,M,Gold
1984,Los Angeles,Athletics,Athletics,GBR,javelin throw,M,Silver
1984,Los Angeles,Athletics,Athletics,GBR,javelin throw,W,Bronze
1984,Los Angeles,Athletics,Athletics,GBR,javelin throw,W,Gold
1984,Los Angeles,Athletics,Athletics,FIN,javelin throw,W,Silver
1984,Los Angeles,Athletics,Athletics,ITA,long jump,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,long jump,M,Gold
1984,Los Angeles,Athletics,Athletics,AUS,long jump,M,Silver
1984,Los Angeles,Athletics,Athletics,GBR,long jump,W,Bronze
1984,Los Angeles,Athletics,Athletics,ROU,long jump,W,Gold
1984,Los Angeles,Athletics,Athletics,ROU,long jump,W,Silver
1984,Los Angeles,Athletics,Athletics,GBR,marathon,M,Bronze
1984,Los Angeles,Athletics,Athletics,POR,marathon,M,Gold
1984,Los Angeles,Athletics,Athletics,IRL,marathon,M,Silver
1984,Los Angeles,Athletics,Athletics,POR,marathon,W,Bronze
1984,Los Angeles,Athletics,Athletics,USA,marathon,W,Gold
1984,Los Angeles,Athletics,Athletics,NOR,marathon,W,Silver
1984,Los Angeles,Athletics,Athletics,FRA,pole vault,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,pole vault,M,Bronze
1984,Los Angeles,Athletics,Athletics,FRA,pole vault,M,Gold
1984,Los Angeles,Athletics,Athletics,USA,pole vault,M,Silver
1984,Los Angeles,Athletics,Athletics,USA,shot put,M,Bronze
1984,Los Angeles,Athletics,Athletics,ITA,shot put,M,Gold
1984,Los Angeles,Athletics,Athletics,USA,shot put,M,Silver
1984,Los Angeles,Athletics,Athletics,AUS,shot put,W,Bronze
1984,Los Angeles,Athletics,Athletics,FRG,shot put,W,Gold
1984,Los Angeles,Athletics,Athletics,ROU,shot put,W,Silver
1984,Los Angeles,Athletics,Athletics,GBR,triple jump,M,Bronze
1984,Los Angeles,Athletics,Athletics,USA,triple jump,M,Gold
1984,Los Angeles,Athletics,Athletics,USA,triple jump,M,Silver
1984,Los Angeles,Basketball,Basketball,YUG,basketball,M,Bronze
1984,Los Angeles,Basketball,Basketball,USA,basketball,M,Gold
1984,Los Angeles,Basketball,Basketball,ESP,basketball,M,Silver
1984,Los Angeles,Basketball,Basketball,CHN,basketball,W,Bronze
1984,Los Angeles,Basketball,Basketball,USA,basketball,W,Gold
1984,Los Angeles,Basketball,Basketball,KOR,basketball,W,Silver
1984,Los Angeles,Boxing,Boxing,VEN,-48kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,ZAM,-48kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,-48kg,M,Gold
1984,Los Angeles,Boxing,Boxing,ITA,-48kg,M,Silver
1984,Los Angeles,Boxing,Boxing,GBR,+ 91kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,YUG,+ 91kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,+ 91kg,M,Gold
1984,Los Angeles,Boxing,Boxing,ITA,+ 91kg,M,Silver
1984,Los Angeles,Boxing,Boxing,KEN,48 - 51kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,TUR,48 - 51kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,48 - 51kg,M,Gold
1984,Los Angeles,Boxing,Boxing,YUG,48 - 51kg,M,Silver
1984,Los Angeles,Boxing,Boxing,CAN,51 - 54kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,DOM,51 - 54kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,ITA,51 - 54kg,M,Gold
1984,Los Angeles,Boxing,Boxing,MEX,51 - 54kg,M,Silver
1984,Los Angeles,Boxing,Boxing,TUR,54 - 57kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,VEN,54 - 57kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,54 - 57kg,M,Gold
1984,Los Angeles,Boxing,Boxing,NGR,54 - 57kg,M,Silver
1984,Los Angeles,Boxing,Boxing,CMR,57 - 60kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,KOR,57 - 60kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,57 - 60kg,M,Gold
1984,Los Angeles,Boxing,Boxing,PUR,57 - 60kg,M,Silver
1984,Los Angeles,Boxing,Boxing,ROU,60 - 63.5kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,YUG,60 - 63.5kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,60 - 63.5kg,M,Gold
1984,Los Angeles,Boxing,Boxing,THA,60 - 63.5kg,M,Silver
1984,Los Angeles,Boxing,Boxing,FIN,63.5 - 67kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,ITA,63.5 - 67kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,63.5 - 67kg,M,Gold
1984,Los Angeles,Boxing,Boxing,KOR,63.5 - 67kg,M,Silver
1984,Los Angeles,Boxing,Boxing,FRA,67 - 71kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,FRG,67 - 71kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,67 - 71kg,M,Gold
1984,Los Angeles,Boxing,Boxing,CAN,67 - 71kg,M,Silver
1984,Los Angeles,Boxing,Boxing,ALG,71-75kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,PUR,71-75kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,KOR,71-75kg,M,Gold
1984,Los Angeles,Boxing,Boxing,USA,71-75kg,M,Silver
1984,Los Angeles,Boxing,Boxing,ALG,75 - 81kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,75 - 81kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,YUG,75 - 81kg,M,Gold
1984,Los Angeles,Boxing,Boxing,NZL,75 - 81kg,M,Silver
1984,Los Angeles,Boxing,Boxing,ITA,81 - 91kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,NED,81 - 91kg,M,Bronze
1984,Los Angeles,Boxing,Boxing,USA,81 - 91kg,M,Gold
1984,Los Angeles,Boxing,Boxing,CAN,81 - 91kg,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,DEN,c-1 1000m,M,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,FRG,c-1 1000m,M,Gold
1984,Los Angeles,Canoe,Canoe Sprint,CAN,c-1 1000m,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,ROU,c-1 500m,M,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,CAN,c-1 500m,M,Gold
1984,Los Angeles,Canoe,Canoe Sprint,DEN,c-1 500m,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,FRA,c-2 1000m,M,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,ROU,c-2 1000m,M,Gold
1984,Los Angeles,Canoe,Canoe Sprint,YUG,c-2 1000m,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,ESP,c-2 500m,M,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,YUG,c-2 500m,M,Gold
1984,Los Angeles,Canoe,Canoe Sprint,ROU,c-2 500m,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,USA,k-1 1000m,M,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,NZL,k-1 1000m,M,Gold
1984,Los Angeles,Canoe,Canoe Sprint,YUG,k-1 1000m,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,FRA,k-1 500m,M,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,NZL,k-1 500m,M,Gold
1984,Los Angeles,Canoe,Canoe Sprint,SWE,k-1 500m,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,NED,k-1 500m,W,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,SWE,k-1 500m,W,Gold
1984,Los Angeles,Canoe,Canoe Sprint,FRG,k-1 500m,W,Silver
1984,Los Angeles,Canoe,Canoe Sprint,AUS,k-2 1000m,M,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,CAN,k-2 1000m,M,Gold
1984,Los Angeles,Canoe,Canoe Sprint,FRA,k-2 1000m,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,CAN,k-2 500m,M,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,NZL,k-2 500m,M,Gold
1984,Los Angeles,Canoe,Canoe Sprint,SWE,k-2 500m,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,FRG,k-2 500m,W,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,SWE,k-2 500m,W,Gold
1984,Los Angeles,Canoe,Canoe Sprint,CAN,k-2 500m,W,Silver
1984,Los Angeles,Canoe,Canoe Sprint,FRA,k-4 1000m,M,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,NZL,k-4 1000m,M,Gold
1984,Los Angeles,Canoe,Canoe Sprint,SWE,k-4 1000m,M,Silver
1984,Los Angeles,Canoe,Canoe Sprint,CAN,k-4 500m,W,Bronze
1984,Los Angeles,Canoe,Canoe Sprint,ROU,k-4 500m,W,Gold
1984,Los Angeles,Canoe,Canoe Sprint,SWE,k-4 500m,W,Silver
1984,Los Angeles,Cycling,Cycling Road,NOR,individual road,M,Bronze
1984,Los Angeles,Cycling,Cycling Road,USA,individual road,M,Gold
1984,Los Angeles,Cycling,Cycling Road,CAN,individual road,M,Silver
1984,Los Angeles,Cycling,Cycling Road,FRG,individual road,W,Bronze
1984,Los Angeles,Cycling,Cycling Road,USA,individual road,W,Gold
1984,Los Angeles,Cycling,Cycling Road,USA,individual road,W,Silver
1984,Los Angeles,Cycling,Cycling Road,USA,team time trial,M,Bronze
1984,Los Angeles,Cycling,Cycling Road,ITA,team time trial,M,Gold
1984,Los Angeles,Cycling,Cycling Road,SUI,team time trial,M,Silver
1984,Los Angeles,Cycling,Cycling Track,FRA,1km time trial,M,Bronze
1984,Los Angeles,Cycling,Cycling Track,FRG,1km time trial,M,Gold
1984,Los Angeles,Cycling,Cycling Track,CAN,1km time trial,M,Silver
1984,Los Angeles,Cycling,Cycling Track,USA,ind. pursuit,M,Bronze
1984,Los Angeles,Cycling,Cycling Track,USA,ind. pursuit,M,Gold
1984,Los Angeles,Cycling,Cycling Track,FRG,ind. pursuit,M,Silver
1984,Los Angeles,Cycling,Cycling Track,MEX,points race,M,Bronze
1984,Los Angeles,Cycling,Cycling Track,BEL,points race,M,Gold
1984,Los Angeles,Cycling,Cycling Track,FRG,points race,M,Silver
1984,Los Angeles,Cycling,Cycling Track,JPN,sprint ind.,M,Bronze
1984,Los Angeles,Cycling,Cycling Track,USA,sprint ind.,M,Gold
1984,Los Angeles,Cycling,Cycling Track,USA,sprint ind.,M,Silver
1984,Los Angeles,Cycling,Cycling Track,FRG,team pursuit,M,Bronze
1984,Los Angeles,Cycling,Cycling Track,AUS,team pursuit,M,Gold
1984,Los Angeles,Cycling,Cycling Track,USA,team pursuit,M,Silver
1984,Los Angeles,Equestrian,Equestrian / Dressage,SUI,individual,X,Bronze
1984,Los Angeles,Equestrian,Equestrian / Dressage,FRG,individual,X,Gold
1984,Los Angeles,Equestrian,Equestrian / Dressage,DEN,individual,X,Silver
1984,Los Angeles,Equestrian,Equestrian / Dressage,SWE,team,X,Bronze
1984,Los Angeles,Equestrian,Equestrian / Dressage,FRG,team,X,Gold
1984,Los Angeles,Equestrian,Equestrian / Dressage,SUI,team,X,Silver
1984,Los Angeles,Equestrian,Equestrian / Eventing,GBR,individual,X,Bronze
1984,Los Angeles,Equestrian,Equestrian / Eventing,NZL,individual,X,Gold
1984,Los Angeles,Equestrian,Equestrian / Eventing,USA,individual,X,Silver
1984,Los Angeles,Equestrian,Equestrian / Eventing,FRG,team,X,Bronze
1984,Los Angeles,Equestrian,Equestrian / Eventing,USA,team,X,Gold
1984,Los Angeles,Equestrian,Equestrian / Eventing,GBR,team,X,Silver
1984,Los Angeles,Equestrian,Equestrian / Jumping,SUI,individual,X,Bronze
1984,Los Angeles,Equestrian,Equestrian / Jumping,USA,individual,X,Gold
1984,Los Angeles,Equestrian,Equestrian / Jumping,USA,individual,X,Silver
1984,Los Angeles,Equestrian,Equestrian / Jumping,FRG,team,X,Bronze
1984,Los Angeles,Equestrian,Equestrian / Jumping,USA,team,X,Gold
1984,Los Angeles,Equestrian,Equestrian / Jumping,GBR,team,X,Silver
1984,Los Angeles,Fencing,Fencing,FRA,_p_e individual,M,Bronze
1984,Los Angeles,Fencing,Fencing,FRA,_p_e individual,M,Gold
1984,Los Angeles,Fencing,Fencing,SWE,_p_e individual,M,Silver
1984,Los Angeles,Fencing,Fencing,ITA,_p_e team,M,Bronze
1984,Los Angeles,Fencing,Fencing,FRG,_p_e team,M,Gold
1984,Los Angeles,Fencing,Fencing,FRA,_p_e team,M,Silver
1984,Los Angeles,Fencing,Fencing,ITA,foil individual,M,Bronze
1984,Los Angeles,Fencing,Fencing,ITA,foil individual,M,Gold
1984,Los Angeles,Fencing,Fencing,FRG,foil individual,M,Silver
1984,Los Angeles,Fencing,Fencing,ITA,foil individual,W,Bronze
1984,Los Angeles,Fencing,Fencing,CHN,foil individual,W,Gold
1984,Los Angeles,Fencing,Fencing,FRG,foil individual,W,Silver
1984,Los Angeles,Fencing,Fencing,FRA,foil team,M,Bronze
1984,Los Angeles,Fencing,Fencing,ITA,foil team,M,Gold
1984,Los Angeles,Fencing,Fencing,FRG,foil team,M,Silver
1984,Los Angeles,Fencing,Fencing,FRA,foil team,W,Bronze
1984,Los Angeles,Fencing,Fencing,FRG,foil team,W,Gold
1984,Los Angeles,Fencing,Fencing,ROU,foil team,W,Silver
1984,Los Angeles,Fencing,Fencing,USA,sabre individua,M,Bronze
1984,Los Angeles,Fencing,Fencing,FRA,sabre individua,M,Gold
1984,Los Angeles,Fencing,Fencing,ITA,sabre individua,M,Silver
1984,Los Angeles,Fencing,Fencing,ROU,sabre team,M,Bronze
1984,Los Angeles,Fencing,Fencing,ITA,sabre team,M,Gold
1984,Los Angeles,Fencing,Fencing,FRA,sabre team,M,Silver
